origin,destination,walking_dist
Kingston Ave,Myrtle-Willoughby Aves,3228.576
Kingston Ave,Saratoga Ave,2646.9950000000003
Kingston Ave,Kosciuszko St,3752.2549999999997
Kingston Ave,Myrtle Ave,3727.468
Kingston Ave,Gates Ave,3744.378
Kingston Ave,Central Ave,4290.45
Kingston Ave,Flushing Ave,3898.96
Kingston Ave,Cortelyou Rd,4795.446
Kingston Ave,Lafayette Ave,3921.5470000000005
Kingston Ave,Knickerbocker Ave,4736.049999999998
Kingston Ave,Morgan Ave,5036.155000000001
Kingston Ave,Montrose Ave,4766.206000000001
Kingston Ave,Bushwick - Aberdeen,4082.2670000000007
Kingston Ave,Broadway Junction,3764.446000000001
Kingston Ave,Hewes St,4626.245000000003
Nassau Ave,Greenpoint Ave,884.903
Nassau Ave,Bedford Ave,1033.469
Nassau Ave,Metropolitan Ave,1348.427
Nassau Ave,Graham Ave,1339.231
Nassau Ave,Grand St,1837.5150000000003
Nassau Ave,Marcy Ave,2063.114
Nassau Ave,Hewes St,2162.016
Nassau Ave,Montrose Ave,2313.3520000000003
Nassau Ave,21st St,2519.009
Nassau Ave,Flushing Ave,2746.5259999999994
Nassau Ave,Long Island City - Court Sq,3179.7110000000002
Nassau Ave,Morgan Ave,3056.991999999999
Nassau Ave,Queens Plz,3707.243
Nassau Ave,Myrtle-Willoughby Aves,3712.8079999999995
Nassau Ave,1st Ave,5987.609
Nassau Ave,Myrtle Ave,3621.816
Nassau Ave,21st St - Queensbridge,3822.5950000000003
Nassau Ave,Jefferson St,3887.0370000000003
Nassau Ave,40th St,3801.0410000000006
Nassau Ave,Central Ave,4086.0179999999996
Greenpoint Ave,21st St,1679.6190000000001
Greenpoint Ave,Bedford Ave,1905.008
Greenpoint Ave,Long Island City - Court Sq,2340.321
Greenpoint Ave,Metropolitan Ave,2233.3300000000004
Greenpoint Ave,Graham Ave,2224.1340000000005
Greenpoint Ave,Marcy Ave,2948.0170000000007
Greenpoint Ave,Grand St,2690.2540000000004
Greenpoint Ave,Queens Plz,2867.8529999999996
Greenpoint Ave,Hewes St,3046.919000000001
Greenpoint Ave,21st St - Queensbridge,2983.205000000001
Greenpoint Ave,1st Ave,6300.112
Greenpoint Ave,Roosevelt Island - Main St,5280.045
Greenpoint Ave,Montrose Ave,3166.0910000000003
Greenpoint Ave,Lexington Ave - 53rd St,5489.5109999999995
Greenpoint Ave,3rd Ave,6016.144000000001
Greenpoint Ave,Flushing Ave,3631.429000000001
Greenpoint Ave,40th St,3434.213
Greenpoint Ave,Morgan Ave,3909.730999999999
Greenpoint Ave,Lexington Ave - 63rd St,5864.25
Greenpoint Ave,5th Ave - 53rd St,6107.57
Marcy Ave,Hewes St,418.028
Marcy Ave,Metropolitan Ave,966.0160000000001
Marcy Ave,Bedford Ave,1422.6580000000001
Marcy Ave,Flushing Ave,1221.9229999999998
Marcy Ave,Graham Ave,1572.346
Marcy Ave,Myrtle-Willoughby Aves,2189.6090000000004
Marcy Ave,Grand St,1645.474
Marcy Ave,Montrose Ave,1642.025
Marcy Ave,Morgan Ave,2365.742999999999
Marcy Ave,Myrtle Ave,2395.0029999999997
Marcy Ave,Lafayette Ave,3471.2289999999994
Marcy Ave,Franklin Ave - Fulton St,3300.9399999999996
Marcy Ave,York St,3419.6050000000014
Marcy Ave,Central Ave,2936.3070000000002
Marcy Ave,Hoyt St,3937.8600000000006
Marcy Ave,1st Ave,4421.5120000000015
Marcy Ave,East Broadway,3290.0100000000016
Marcy Ave,Kosciuszko St,2998.9369999999994
Marcy Ave,Hoyt - Schermerhorn Sts,4041.505999999999
Marcy Ave,Jay St - MetroTech,3864.888000000001
Hewes St,Metropolitan Ave,926.808
Hewes St,Flushing Ave,850.4970000000001
Hewes St,Bedford Ave,1713.0400000000002
Hewes St,Graham Ave,1619.3569999999997
Hewes St,Myrtle-Willoughby Aves,1818.183
Hewes St,Montrose Ave,1223.997
Hewes St,Grand St,1571.4579999999999
Hewes St,Morgan Ave,1947.7150000000001
Hewes St,Myrtle Ave,1976.9750000000004
Hewes St,Franklin Ave - Fulton St,3443.0289999999995
Hewes St,Central Ave,2518.279
Hewes St,Kosciuszko St,2580.9089999999997
Hewes St,Lafayette Ave,3762.315
Hewes St,Jefferson St,2965.2710000000006
Hewes St,York St,3710.6910000000007
Hewes St,Knickerbocker Ave,3176.299
Hewes St,Utica Ave,3935.0959999999995
Hewes St,Hoyt St,4228.946000000001
Hewes St,Gates Ave,3274.369
Hewes St,Hoyt - Schermerhorn Sts,4332.592
138th St - Grand Concourse,135th St,1510.759
138th St - Grand Concourse,Brook Ave,1582.1480000000001
138th St - Grand Concourse,3rd Ave - 149th St,1418.227
138th St - Grand Concourse,Harlem - 148 St,1927.431
138th St - Grand Concourse,125th St,2319.3640000000005
138th St - Grand Concourse,Cypress Ave,2037.922
138th St - Grand Concourse,155th St,2884.326
138th St - Grand Concourse,Jackson Ave,2315.8339999999994
138th St - Grand Concourse,E 143rd St - St Mary's St,2807.7450000000003
138th St - Grand Concourse,116th St,3058.3779999999997
138th St - Grand Concourse,110th St,3208.658
138th St - Grand Concourse,145th St,2730.8419999999996
138th St - Grand Concourse,163rd St - Amsterdam Av,3612.801999999999
138th St - Grand Concourse,137th St - City College,2964.2599999999998
138th St - Grand Concourse,157th St,3556.4929999999995
138th St - Grand Concourse,Central Park North (110th St),3458.0499999999997
138th St - Grand Concourse,Prospect Ave,2932.3929999999996
138th St - Grand Concourse,170th St,3297.4639999999995
138th St - Grand Concourse,Longwood Ave,3420.0589999999997
138th St - Grand Concourse,Mt Eden Ave,3809.7140000000004
5th Ave - 53rd St,57th St,549.231
5th Ave - 53rd St,5th Ave - 59th St,1039.868
5th Ave - 53rd St,47th-50th Sts - Rockefeller Ctr,868.982
5th Ave - 53rd St,Lexington Ave - 53rd St,781.075
5th Ave - 53rd St,49th St,979.052
5th Ave - 53rd St,5th Ave - Bryant Pk,1027.5770000000002
5th Ave - 53rd St,Lexington Ave - 63rd St,1591.4699999999998
5th Ave - 53rd St,42nd St - Port Authority Bus Term,1736.3890000000001
5th Ave - 53rd St,Herald Sq - 34th St,1872.4400000000005
5th Ave - 53rd St,34th St - Penn Station,2189.587
5th Ave - 53rd St,28th St,2136.4690000000005
5th Ave - 53rd St,Roosevelt Island - Main St,6764.529000000002
5th Ave - 53rd St,79th St,3100.604000000001
5th Ave - 53rd St,34th St - Hudson Yards,3153.484000000001
5th Ave - 53rd St,3rd Ave,3604.0610000000006
5th Ave - 53rd St,18th St,3365.0209999999993
5th Ave - 53rd St,1st Ave,4084.5699999999997
5th Ave - 53rd St,21st St,4759.0030000000015
5th Ave - 53rd St,6th Ave,3409.8419999999996
5th Ave - 53rd St,14th St,3775.8299999999995
Lexington Ave - 53rd St,Lexington Ave - 63rd St,962.26
Lexington Ave - 53rd St,5th Ave - 59th St,1185.771
Lexington Ave - 53rd St,57th St,1169.342
Lexington Ave - 53rd St,47th-50th Sts - Rockefeller Ctr,1488.2690000000002
Lexington Ave - 53rd St,5th Ave - Bryant Pk,1640.7309999999995
Lexington Ave - 53rd St,49th St,1599.8919999999998
Lexington Ave - 53rd St,Roosevelt Island - Main St,5990.495000000004
Lexington Ave - 53rd St,Herald Sq - 34th St,2485.2289999999994
Lexington Ave - 53rd St,42nd St - Port Authority Bus Term,2352.5
Lexington Ave - 53rd St,28th St,2749.2299999999996
Lexington Ave - 53rd St,34th St - Penn Station,2803.2859999999996
Lexington Ave - 53rd St,21st St,3984.9690000000014
Lexington Ave - 53rd St,21st St - Queensbridge,3493.2690000000016
Lexington Ave - 53rd St,Long Island City - Court Sq,3685.299
Lexington Ave - 53rd St,79th St,3721.4440000000004
Lexington Ave - 53rd St,1st Ave,3748.2909999999997
Lexington Ave - 53rd St,3rd Ave,3460.3039999999996
Lexington Ave - 53rd St,34th St - Hudson Yards,3770.3099999999995
Lexington Ave - 53rd St,18th St,3978.307999999999
Lexington Ave - 53rd St,Queens Plz,3357.4529999999986
28th St,Herald Sq - 34th St,788.1949999999999
28th St,34th St - Penn Station,1007.038
28th St,18th St,1304.4460000000001
28th St,5th Ave - Bryant Pk,1618.45
28th St,6th Ave,1538.987
28th St,42nd St - Port Authority Bus Term,2001.7499999999993
28th St,3rd Ave,1733.2060000000001
28th St,14th St,1716.293
28th St,49th St,2371.509
28th St,47th-50th Sts - Rockefeller Ctr,1939.8829999999998
28th St,8th St - NYU,1878.6959999999995
28th St,1st Ave,2213.7149999999997
28th St,34th St - Hudson Yards,2176.43
28th St,W 4th St - Washington Sq (Upper),2187.4189999999994
28th St,Christopher St - Sheridan Sq,2244.8769999999995
28th St,Bleecker St,2468.7980000000002
28th St,57th St,2575.5649999999996
28th St,Broadway - Lafayette St,2556.904
28th St,Lower East Side - 2nd Ave,2783.5500000000006
28th St,Prince St,2650.789
Herald Sq - 34th St,34th St - Penn Station,370.447
Herald Sq - 34th St,5th Ave - Bryant Pk,830.2550000000001
Herald Sq - 34th St,42nd St - Port Authority Bus Term,1215.3110000000001
Herald Sq - 34th St,49th St,1583.314
Herald Sq - 34th St,47th-50th Sts - Rockefeller Ctr,1151.688
Herald Sq - 34th St,18th St,1545.881
Herald Sq - 34th St,6th Ave,2136.71
Herald Sq - 34th St,34th St - Hudson Yards,1410.38
Herald Sq - 34th St,3rd Ave,2399.0840000000003
Herald Sq - 34th St,14th St,1957.7279999999998
Herald Sq - 34th St,57th St,1787.3700000000001
Herald Sq - 34th St,1st Ave,2879.5930000000003
Herald Sq - 34th St,8th St - NYU,2544.5740000000005
Herald Sq - 34th St,5th Ave - 59th St,2336.793
Herald Sq - 34th St,W 4th St - Washington Sq (Upper),2643.895000000001
Herald Sq - 34th St,Christopher St - Sheridan Sq,2486.3119999999994
Herald Sq - 34th St,Bleecker St,3134.6760000000013
Herald Sq - 34th St,Broadway - Lafayette St,3222.782000000001
Herald Sq - 34th St,Lower East Side - 2nd Ave,3449.4279999999994
Herald Sq - 34th St,Lexington Ave - 63rd St,3288.4650000000006
1st Ave,3rd Ave,610.191
1st Ave,8th St - NYU,1468.0439999999996
1st Ave,Lower East Side - 2nd Ave,1547.8940000000007
1st Ave,Bleecker St,1961.5469999999998
1st Ave,Broadway - Lafayette St,2087.6810000000005
1st Ave,Bowery,2147.6320000000005
1st Ave,6th Ave,1733.2030000000007
1st Ave,Prince St,2246.6399999999994
1st Ave,18th St,2051.6490000000003
1st Ave,W 4th St - Washington Sq (Upper),2296.4659999999994
1st Ave,East Broadway,2208.7740000000003
1st Ave,14th St,2091.6639999999998
1st Ave,34th St - Penn Station,3082.072000000001
1st Ave,Christopher St - Sheridan Sq,2420.438999999999
1st Ave,5th Ave - Bryant Pk,3464.9339999999997
1st Ave,Spring St,2832.7780000000007
1st Ave,Canal St - Holland Tunnel,3210.807999999999
1st Ave,42nd St - Port Authority Bus Term,4076.7840000000015
1st Ave,47th-50th Sts - Rockefeller Ctr,4014.9170000000017
1st Ave,Franklin St,3435.1149999999975
Metropolitan Ave,Bedford Ave,786.2320000000001
Metropolitan Ave,Graham Ave,718.6700000000001
Metropolitan Ave,Grand St,1089.163
Metropolitan Ave,Flushing Ave,1398.099
Metropolitan Ave,Montrose Ave,1565.0
Metropolitan Ave,Myrtle-Willoughby Aves,2365.7850000000003
Metropolitan Ave,Morgan Ave,2308.639999999999
Metropolitan Ave,Myrtle Ave,2524.5769999999993
Metropolitan Ave,Central Ave,3065.881
Metropolitan Ave,Jefferson St,3293.7600000000007
Metropolitan Ave,Kosciuszko St,3128.5109999999995
Metropolitan Ave,21st St,3865.7330000000006
Metropolitan Ave,Franklin Ave - Fulton St,4055.080999999999
Metropolitan Ave,Long Island City - Court Sq,4526.435000000002
Metropolitan Ave,Knickerbocker Ave,3723.901
Metropolitan Ave,Lafayette Ave,4445.7519999999995
Metropolitan Ave,York St,4394.128000000001
Metropolitan Ave,Gates Ave,3821.971
Metropolitan Ave,Queens Plz,4899.523
Metropolitan Ave,East Broadway,4012.2630000000013
Grand St,Montrose Ave,475.83700000000005
Grand St,Graham Ave,527.0809999999999
Grand St,Morgan Ave,1219.4769999999999
Grand St,Flushing Ave,1923.9740000000002
Grand St,Myrtle Ave,2127.4180000000006
Grand St,Bedford Ave,1817.1430000000003
Grand St,Jefferson St,2205.6380000000004
Grand St,Central Ave,2248.5029999999997
Grand St,Myrtle-Willoughby Aves,2681.5560000000005
Grand St,Kosciuszko St,2553.9289999999996
Grand St,Knickerbocker Ave,2750.6600000000008
Grand St,Gates Ave,3247.3889999999997
Grand St,Myrtle - Wyckoff Aves,3395.0430000000006
Grand St,21st St,4107.1179999999995
Grand St,Utica Ave,3918.0629999999996
Grand St,Seneca Ave,3585.181000000001
Grand St,Long Island City - Court Sq,4767.820000000001
Grand St,Franklin Ave - Fulton St,4699.826999999998
Grand St,40th St,4649.103999999999
Grand St,Queens Plz,4662.956
Graham Ave,Montrose Ave,1002.9179999999999
Graham Ave,Bedford Ave,1290.0620000000001
Graham Ave,Morgan Ave,1746.558
Graham Ave,Flushing Ave,1974.1790000000003
Graham Ave,Myrtle Ave,2439.636
Graham Ave,Myrtle-Willoughby Aves,2739.0620000000004
Graham Ave,Jefferson St,2576.6030000000005
Graham Ave,Central Ave,2775.584000000001
Graham Ave,Kosciuszko St,3043.57
Graham Ave,Knickerbocker Ave,3139.261000000001
Graham Ave,21st St,3580.0370000000007
Graham Ave,Long Island City - Court Sq,4240.739000000002
Graham Ave,Gates Ave,3737.03
Graham Ave,Queens Plz,4492.529
Graham Ave,40th St,4478.677
Graham Ave,Myrtle - Wyckoff Aves,3766.0080000000007
Graham Ave,Franklin Ave - Fulton St,4748.104999999999
Graham Ave,Utica Ave,4397.756999999999
Graham Ave,Seneca Ave,3914.867000000001
Graham Ave,21st St - Queensbridge,4883.622999999999
Bedford Ave,Flushing Ave,2160.3849999999998
Bedford Ave,Montrose Ave,2269.0339999999997
Bedford Ave,Myrtle-Willoughby Aves,3128.0709999999995
Bedford Ave,Morgan Ave,3012.673999999998
Bedford Ave,21st St,3725.6150000000007
Bedford Ave,Myrtle Ave,3286.8629999999994
Bedford Ave,Long Island City - Court Sq,4386.317000000002
Bedford Ave,3rd Ave,5379.369
Bedford Ave,East Broadway,3822.6380000000013
Bedford Ave,York St,4209.866000000001
Bedford Ave,Lower East Side - 2nd Ave,4146.885
Bedford Ave,Central Ave,3828.167
Bedford Ave,Jefferson St,3842.719
Bedford Ave,Lafayette Ave,4441.2429999999995
Bedford Ave,Kosciuszko St,3890.7969999999996
Bedford Ave,Franklin Ave - Fulton St,4510.9839999999995
Bedford Ave,Queens Plz,4913.849000000002
Bedford Ave,Bowery,3912.332000000001
Bedford Ave,High St,4515.562
Bedford Ave,8th St - NYU,5146.711
Montrose Ave,Morgan Ave,743.64
Montrose Ave,Myrtle Ave,1651.5810000000006
Montrose Ave,Flushing Ave,1462.3500000000004
Montrose Ave,Central Ave,1772.6659999999997
Montrose Ave,Myrtle-Willoughby Aves,2212.127
Montrose Ave,Jefferson St,1761.1960000000004
Montrose Ave,Kosciuszko St,2078.0919999999996
Montrose Ave,Knickerbocker Ave,2306.2180000000003
Montrose Ave,Gates Ave,2771.552
Montrose Ave,Myrtle - Wyckoff Aves,2950.6010000000006
Montrose Ave,Utica Ave,3442.2259999999997
Montrose Ave,Franklin Ave - Fulton St,4276.491
Montrose Ave,Seneca Ave,3175.5410000000006
Montrose Ave,Forest Ave,3754.791
Montrose Ave,21st St,4582.954999999999
Montrose Ave,Long Island City - Court Sq,5243.657
Montrose Ave,40th St,5124.941000000001
Montrose Ave,Lafayette Ave,4751.106
Montrose Ave,President St,5313.451999999998
Montrose Ave,Queens Plz,5138.7930000000015
Long Island City - Court Sq,21st St,572.7059999999999
Long Island City - Court Sq,Queens Plz,644.3879999999999
Long Island City - Court Sq,21st St - Queensbridge,1123.4960000000003
Long Island City - Court Sq,Roosevelt Island - Main St,3630.775999999999
Long Island City - Court Sq,40th St,1906.0720000000003
Long Island City - Court Sq,Steinway St,2424.64
Long Island City - Court Sq,Lexington Ave - 63rd St,3748.165
Long Island City - Court Sq,30th Ave,3042.6030000000005
Long Island City - Court Sq,39th Ave,3042.6030000000005
Long Island City - Court Sq,52nd St,2757.6529999999993
Long Island City - Court Sq,46th St,2969.419
Long Island City - Court Sq,5th Ave - 59th St,4068.6789999999996
Long Island City - Court Sq,Astoria Blvd,3538.4420000000014
Long Island City - Court Sq,57th St,4738.925000000001
Long Island City - Court Sq,Northern Blvd,3443.5860000000007
Long Island City - Court Sq,5th Ave - Bryant Pk,4640.922
Long Island City - Court Sq,47th-50th Sts - Rockefeller Ctr,5286.584999999999
Long Island City - Court Sq,Morgan Ave,5734.663999999999
Long Island City - Court Sq,Astoria - Ditmars Blvd,4229.86
Long Island City - Court Sq,49th St,5487.4670000000015
21st St,21st St - Queensbridge,1303.5859999999998
21st St,Queens Plz,1188.234
21st St,Roosevelt Island - Main St,3800.8119999999985
21st St,40th St,2439.2670000000003
21st St,Lexington Ave - 63rd St,4184.630999999999
21st St,5th Ave - 59th St,4505.144999999999
21st St,Steinway St,2968.4860000000003
21st St,57th St,5175.390999999999
21st St,5th Ave - Bryant Pk,4143.874000000001
21st St,47th-50th Sts - Rockefeller Ctr,4789.536999999999
21st St,30th Ave,3586.449
21st St,39th Ave,3586.449
21st St,52nd St,3290.847999999999
21st St,3rd Ave,4783.047
21st St,49th St,5220.360000000001
21st St,46th St,3513.2650000000003
21st St,Astoria Blvd,4082.288000000001
21st St,Morgan Ave,5161.957999999999
21st St,34th St - Penn Station,4445.661999999999
21st St,42nd St - Port Authority Bus Term,4853.828
39th Ave,30th Ave,0.0
39th Ave,Astoria Blvd,495.83899999999994
39th Ave,Steinway St,1540.9769999999999
39th Ave,Astoria - Ditmars Blvd,1187.257
39th Ave,46th St,1533.3859999999997
39th Ave,Northern Blvd,2199.1730000000002
39th Ave,40th St,3320.557999999999
39th Ave,Queens Plz,2398.2150000000006
39th Ave,52nd St,3246.1369999999997
39th Ave,21st St - Queensbridge,2749.141999999999
39th Ave,69th St,3389.017999999999
39th Ave,Roosevelt Island - Main St,3806.22
39th Ave,74th St - Broadway,3610.412
39th Ave,Jackson Hts - Roosevelt Av,3616.4579999999996
39th Ave,110th St,5816.050000000004
39th Ave,Cypress Ave,5456.333
39th Ave,Brook Ave,5912.107
39th Ave,82nd St - Jackson Hts,4247.632
39th Ave,Central Park North (110th St),6642.2130000000025
39th Ave,E 143rd St - St Mary's St,5883.141
145th St,137th St - City College,815.8380000000001
145th St,157th St,971.0719999999999
145th St,155th St,1634.5290000000002
145th St,Harlem - 148 St,1410.4420000000002
145th St,163rd St - Amsterdam Av,1649.541
145th St,135th St,2040.2500000000002
145th St,125th St,2819.9820000000004
145th St,116th St - Columbia University,2439.4779999999996
145th St,175th St,2551.302
145th St,116th St,3223.902000000001
145th St,Central Park North (110th St),3519.095000000001
145th St,181st St,2908.562000000001
145th St,81st St,3122.5179999999996
145th St,103rd St,3379.8230000000003
145th St,110th St,4348.787000000002
145th St,3rd Ave - 149th St,3021.694
145th St,191st St,3680.067
145th St,190th St,3956.5939999999996
145th St,Brook Ave,3768.391
145th St,170th St,4381.934
157th St,163rd St - Amsterdam Av,679.136
157th St,155th St,1819.902
157th St,Harlem - 148 St,1767.504
157th St,175th St,1580.2299999999996
157th St,137th St - City College,1787.2850000000003
157th St,181st St,1937.49
157th St,81st St,2151.4459999999995
157th St,135th St,2928.124
157th St,191st St,2708.994999999999
157th St,125th St,3707.856
157th St,190th St,2985.5219999999995
157th St,Mt Eden Ave,3745.692
157th St,170th St,3837.5620000000004
157th St,116th St,4195.349000000001
157th St,3rd Ave - 149th St,3680.341
157th St,116th St - Columbia University,3410.9249999999993
157th St,Dyckman St,3653.6489999999994
157th St,Central Park North (110th St),4490.542000000002
157th St,176th St,4183.224999999999
157th St,Brook Ave,4405.713
103rd St,116th St - Columbia University,968.061
103rd St,Central Park North (110th St),1723.6959999999995
103rd St,116th St,2120.128
103rd St,79th St,2220.3620000000005
103rd St,125th St,2849.0600000000004
103rd St,110th St,2443.0879999999997
103rd St,137th St - City College,2780.379
103rd St,135th St,3642.438999999999
103rd St,Lexington Ave - 63rd St,4972.6799999999985
103rd St,5th Ave - 59th St,4723.885999999999
103rd St,57th St,4748.483999999998
103rd St,Harlem - 148 St,4504.246999999999
103rd St,155th St,4740.861999999999
103rd St,Roosevelt Island - Main St,10793.542000000007
103rd St,49th St,5036.000999999998
103rd St,47th-50th Sts - Rockefeller Ctr,5309.171999999999
103rd St,163rd St - Amsterdam Av,4830.247000000002
103rd St,42nd St - Port Authority Bus Term,5564.571000000001
103rd St,5th Ave - Bryant Pk,5877.542999999998
103rd St,Brook Ave,5594.017000000001
Central Park North (110th St),116th St,399.128
Central Park North (110th St),110th St,833.246
Central Park North (110th St),125th St,1128.06
Central Park North (110th St),116th St - Columbia University,1663.784
Central Park North (110th St),135th St,1947.0049999999999
Central Park North (110th St),137th St - City College,2956.701
Central Park North (110th St),Harlem - 148 St,3153.79
Central Park North (110th St),79th St,3597.8740000000016
Central Park North (110th St),Brook Ave,3870.6120000000005
Central Park North (110th St),155th St,3947.1349999999998
Central Park North (110th St),Lexington Ave - 63rd St,4643.471
Central Park North (110th St),Cypress Ave,4274.482
Central Park North (110th St),3rd Ave - 149th St,4323.517999999999
